ID,Name,Location,Community,Function,Roof Type,Storeys,Building Height,Ground Surface Area
DEBY_LOD2_4959435,DEBYvAAAAABSlCFY,1000,09162000,31001_9998,1000,4,21.561,118.148
DEBY_LOD2_4959436,DEBYvAAAAABSlCIr,1000,09162000,31001_9998,3100,5,23.407,782.530
DEBY_LOD2_4959437,DEBYvAAAAABSlCIO,1000,09162000,31001_9998,2100,5,23.982,437.751
DEBY_LOD2_4959438,DEBYvAAAAABSlCKd,1000,09162000,31001_1000,3200,,21.234,192.895
DEBY_LOD2_4959439,DEBYvAAAAABSlCHY,1000,09162000,31001_1000,3100,,21.308,209.120
DEBY_LOD2_4959442,DEBYvAAAAABSlBYf,1000,09162000,31001_9998,3200,5,20.259,244.373
DEBY_LOD2_4959443,DEBYvAAAAABSlBWd,1000,09162000,31001_9998,1000,4,19.01,262.407
DEBY_LOD2_4959444,DEBYvAAAAABSlBXP,1000,09162000,31001_9998,3200,5,21.282,484.156
DEBY_LOD2_4959445,DEBYvAAAAABSlBXv,1000,09162000,31001_9998,1000,2,5.185,121.123
DEBY_LOD2_4959446,DEBYvAAAAABSlBQe,1000,09162000,31001_9998,1000,3,18.78,238.656
DEBY_LOD2_4959447,DEBYvAAAAABSlDXC,1000,09162000,31001_9998,3200,3,23.199,512.130
DEBY_LOD2_4959448,DEBYvAAAAABSlDYB,1000,09162000,31001_9998,3100,3,16.946,235.848
DEBY_LOD2_4959449,DEBYvAAAAABSlDdq,1000,09162000,31001_9998,3200,4,19.527,216.261
DEBY_LOD2_4959450,DEBYvAAAAABSlDeh,1000,09162000,31001_9998,3200,5,24.875,428.055
DEBY_LOD2_4959451,DEBYvAAAAABTMWS7,1000,09162000,31001_3000,3100,3,23.03,1796.926
DEBY_LOD2_4959452,DEBYvAAAAABTMWQK,1000,09162000,31001_3000,9999,4,21.027,241.120
DEBY_LOD2_4959467,DEBYvAAAAABTMLOj,1000,09162000,31001_9998,3200,4,26.0,711.403
DEBY_LOD2_4959468,DEBYvAAAAABTMMp3,1000,09162000,31001_9998,3100,2,9.611,194.515
DEBY_LOD2_4959469,DEBYvAAAAABSlDKS,1000,09162000,31001_9998,3100,2,17.225,574.243
DEBY_LOD2_4959470,DEBYvAAAAABTzBmL,1000,09162000,31001_9998,3100,5,24.02,928.227
DEBY_LOD2_4959471,DEBYvAAAAABSf0E5,1000,09162000,31001_9998,3100,2,14.06,133.497
DEBY_LOD2_4959472,DEBYvAAAAABTMWN6,1000,09162000,31001_3000,1000,3,22.75,1458.054
DEBY_LOD2_4959474,DEBYvAAAAABTMWYU,1000,09162000,31001_3000,3100,5,24.899,966.949
DEBY_LOD2_4959476,DEBYvAAAAABTMWV7,1000,09162000,31001_9998,1000,3,23.21,1100.657
DEBY_LOD2_4959477,DEBYvAAAAABTMWE2,1000,09162000,31001_9998,2100,5,25.392,646.835
DEBY_LOD2_4959478,DEBYvAAAAABSlCKw,1000,09162000,31001_9998,3200,5,21.554,347.704
DEBY_LOD2_4959480,DEBYvAAAAABSlCAH,1000,09162000,31001_9998,3200,6,23.423,1763.705
DEBY_LOD2_4959481,DEBYvAAAAABSlDaz,1000,09162000,31001_9998,1000,7,27.35,2062.589
DEBY_LOD2_4959482,DEBYvAAAAABSlDRK,1000,09162000,31001_9998,1000,4,14.469,680.980
DEBY_LOD2_4959483,DEBYvAAAAABSlDPE,1000,09162000,31001_3020,1000,4,13.39,802.284
DEBY_LOD2_4959488,DEBYvAAAAABSfxjX,1000,09162000,31001_2000,1000,,2.576,72.540
DEBY_LOD2_4959489,DEBYvAAAAABSfywK,1000,09162000,31001_2000,3500,,7.143,16.783
DEBY_LOD2_4959494,DEBYvAAAAABSfygj,1000,09162000,31001_2000,1000,,3.14,33.726
DEBY_LOD2_4959495,DEBYvAAAAABSfyfR,1000,09162000,31001_2000,1000,,4.317,107.494
DEBY_LOD2_4959496,DEBYvAAAAABSfyfG,1000,09162000,31001_2000,1000,,4.873,197.718
DEBY_LOD2_4959497,DEBYvAAAAABSfycp,1000,09162000,31001_2000,2100,,3.738,22.028
DEBY_LOD2_4959498,DEBYvAAAAABSfybN,1000,09162000,31001_2000,1000,,4.22,134.517
DEBY_LOD2_4959500,DEBYvAAAAABTMWSe,1000,09162000,31001_3000,1000,,10.639,140.216
DEBY_LOD2_4959502,DEBYvAAAAABTMq0c,1000,09162000,31001_2000,1000,,3.237,2.250
DEBY_LOD2_4959508,DEBYvAAAAABTMqO6,1000,09162000,31001_2000,1000,,2.405,67.281
DEBY_LOD2_4959509,DEBYvAAAAABTMqOY,1000,09162000,31001_2000,1000,1,2.678,24.412
DEBY_LOD2_4959510,DEBYvAAAAABTMqO7,1000,09162000,31001_2000,3100,2,9.919,77.127
DEBY_LOD2_4959511,DEBYvAAAAABTMqMl,1000,09162000,31001_2000,1000,1,2.739,23.187
DEBY_LOD2_4959512,DEBYvAAAAABTMqXu,1000,09162000,31001_2000,1000,2,11.641,32.659
DEBY_LOD2_4959513,DEBYvAAAAABTMpvu,1000,09162000,31001_2000,1000,2,6.608,149.357
DEBY_LOD2_4959514,DEBYvAAAAABTMpww,1000,09162000,31001_2000,9999,,4.018,116.568
DEBY_LOD2_4959515,DEBYvAAAAABTMpy1,1000,09162000,31001_2000,1000,1,6.49,37.987
DEBY_LOD2_4959517,DEBYvAAAAABTMp7L,1000,09162000,31001_2463,1000,,4.68,283.030
DEBY_LOD2_4959520,DEBYvAAAAABTMsr2,1000,09162000,31001_2000,1000,,3.441,178.461
DEBY_LOD2_4959521,DEBYvAAAAABTMsvb,1000,09162000,31001_2000,1000,,3.572,102.597
DEBY_LOD2_4959522,DEBYvAAAAABTMsvo,1000,09162000,31001_2000,1000,,4.388,7.115
DEBY_LOD2_4959523,DEBYvAAAAABTMtGk,1000,09162000,31001_2000,2100,,4.339,69.558
DEBY_LOD2_4959524,DEBYvAAAAABTMtGd,1000,09162000,31001_2000,3100,,9.947,113.329
DEBY_LOD2_4959526,DEBYvAAAAABTMtU7,1000,09162000,31001_2000,1000,,15.235,115.142
DEBY_LOD2_4959527,DEBYvAAAAABTMtCw,1000,09162000,31001_2000,2100,,6.405,196.731
DEBY_LOD2_4959529,DEBYvAAAAABTMqUv,1000,09162000,31001_2000,1000,,4.942,93.403
DEBY_LOD2_4959530,DEBYvAAAAABTMpeA,1000,09162000,31001_2000,1000,,2.166,109.218
DEBY_LOD2_4959531,DEBYvAAAAABTMpcx,1000,09162000,31001_2000,9999,,3.363,47.713
DEBY_LOD2_4959532,DEBYvAAAAABTMpi0,1000,09162000,31001_2000,1000,,8.664,113.146
DEBY_LOD2_4959534,DEBYvAAAAABTMpvf,1000,09162000,31001_2000,1000,3,12.266,138.745
DEBY_LOD2_4959541,DEBYvAAAAABTMspi,1000,09162000,31001_2000,1000,,3.644,21.754
DEBY_LOD2_4959542,DEBYvAAAAABTMsox,1000,09162000,31001_2000,1000,,4.283,44.823
DEBY_LOD2_4959543,DEBYvAAAAABTMsrI,1000,09162000,31001_2000,1000,,5.643,50.831
DEBY_LOD2_4959544,DEBYvAAAAABTMsxL,1000,09162000,31001_2000,1000,,3.68,32.378
DEBY_LOD2_4959545,DEBYvAAAAABTMsxg,1000,09162000,31001_2000,1000,2,6.192,44.784
DEBY_LOD2_4959551,DEBYvAAAAABTMtNu,1000,09162000,31001_2000,2100,,7.559,101.923
DEBY_LOD2_4959552,DEBYvAAAAABTMtN6,1000,09162000,31001_2000,1000,,4.429,36.665
DEBY_LOD2_4959553,DEBYvAAAAABTMtRT,1000,09162000,31001_2000,1000,,3.623,55.650
DEBY_LOD2_4959555,DEBYvAAAAABTMtZx,1000,09162000,31001_2000,1000,1,11.317,218.517
DEBY_LOD2_4959556,DEBYvAAAAABTMtYF,1000,09162000,31001_2000,2100,,6.224,81.651
DEBY_LOD2_4959557,DEBYvAAAAABTMtcs,1000,09162000,31001_2000,1000,1,6.089,73.142
DEBY_LOD2_4959558,DEBYvAAAAABTMtcr,1000,09162000,31001_2000,2100,,3.313,19.703
DEBY_LOD2_4959559,DEBYvAAAAABTMtbr,1000,09162000,31001_2000,1000,,3.29,55.150
DEBY_LOD2_4959560,DEBYvAAAAABTMjvp,1000,09162000,31001_2000,1000,,3.48,43.333
DEBY_LOD2_4959561,DEBYvAAAAABTMjti,1000,09162000,31001_2000,1000,,7.518,21.608
DEBY_LOD2_4959562,DEBYvAAAAABTMjz0,1000,09162000,31001_2000,2100,2,7.85,11.672
DEBY_LOD2_4959563,DEBYvAAAAABTMjyv,1000,09162000,31001_2000,1000,2,7.541,22.072
DEBY_LOD2_4959564,DEBYvAAAAABTMjxd,1000,09162000,31001_2000,1000,,3.315,9.337
DEBY_LOD2_4959565,DEBYvAAAAABTMjyY,1000,09162000,31001_2000,2100,,7.036,32.489
DEBY_LOD2_4959566,DEBYvAAAAABTMjwV,1000,09162000,31001_2000,2100,,3.618,13.557
DEBY_LOD2_4959568,DEBYvAAAAABTMk4r,1000,09162000,31001_2000,1000,,3.726,94.074
DEBY_LOD2_4959569,DEBYvAAAAABTMk4H,1000,09162000,31001_2000,1000,,2.909,95.500
DEBY_LOD2_4959570,DEBYvAAAAABTMk5r,1000,09162000,31001_2000,1000,,2.713,54.232
DEBY_LOD2_4959571,DEBYvAAAAABTMk2Z,1000,09162000,31001_9998,1000,,12.872,19.443
DEBY_LOD2_4959574,DEBYvAAAAABTMlDz,1000,09162000,31001_2000,2100,2,11.448,76.871
DEBY_LOD2_4959575,DEBYvAAAAABTMj3l,1000,09162000,31001_2000,1000,,3.261,10.085
DEBY_LOD2_4959576,DEBYvAAAAABSfpys,1000,09162000,31001_2000,1000,,3.983,54.972
DEBY_LOD2_4959578,DEBYvAAAAABTMkxm,1000,09162000,31001_2000,1000,,3.01,2.040
DEBY_LOD2_4959579,DEBYvAAAAABTMkyP,1000,09162000,31001_2000,1000,,2.492,4.146
DEBY_LOD2_4959764,DEBYvAAAAABTMLLU,1000,09162000,31001_2000,1000,,3.288,91.111
DEBY_LOD2_4959765,DEBYvAAAAABTMLKp,1000,09162000,31001_2000,1000,,3.123,76.693
DEBY_LOD2_4959766,DEBYvAAAAABTMLLm,1000,09162000,31001_2000,1000,,2.98,24.955
DEBY_LOD2_4959767,DEBYvAAAAABTMMPr,1000,09162000,31001_2000,1000,,2.647,121.591
DEBY_LOD2_4959768,DEBYvAAAAABTMMML,1000,09162000,31001_2000,1000,,3.926,48.404
DEBY_LOD2_4959772,DEBYvAAAAABTMMDa,1000,09162000,31001_2000,1000,,3.402,41.483
DEBY_LOD2_4959775,DEBYvAAAAABTMMha,1000,09162000,31001_2000,2100,,25.027,68.904
DEBY_LOD2_4959777,DEBYvAAAAABTMMb0,1000,09162000,31001_2000,3100,,4.269,31.666
DEBY_LOD2_4959778,DEBYvAAAAABTMMa7,1000,09162000,31001_2000,2100,,24.996,73.816
DEBY_LOD2_4959779,DEBYvAAAAABTMNfI,1000,09162000,31001_2000,3100,,16.204,39.951
DEBY_LOD2_4959780,DEBYvAAAAABTMNgB,1000,09162000,31001_2000,1000,,10.445,40.186
DEBY_LOD2_4959781,DEBYvAAAAABTMNX8,1000,09162000,31001_2000,1000,,5.696,60.357
DEBY_LOD2_4959782,DEBYvAAAAABTMNcv,1000,09162000,31001_2000,3100,,7.951,31.323
DEBY_LOD2_4959784,DEBYvAAAAABTML2I,1000,09162000,31001_2000,3100,1,8.139,132.192
DEBY_LOD2_4959785,DEBYvAAAAABSlCEb,1000,09162000,31001_2000,1000,,7.577,23.774
DEBY_LOD2_4959786,DEBYvAAAAABSlCCZ,1000,09162000,31001_2000,1000,,2.037,73.768
DEBY_LOD2_4959787,DEBYvAAAAABSlCDH,1000,09162000,31001_2000,1000,,2.818,56.124
DEBY_LOD2_4959790,DEBYvAAAAABSlBWm,1000,09162000,31001_2000,1000,,15.48,76.154
DEBY_LOD2_4959791,DEBYvAAAAABSlDK6,1000,09162000,31001_2000,1000,,6.657,42.004
DEBY_LOD2_8568307,DEBYvAAAAABTzGKa,1000,09162000,31001_2000,2100,,7.703,50.920
DEBY_LOD2_8568308,DEBYvAAAAABTzA2O,1000,09162000,31001_2000,1000,1,3.537,56.357
DEBY_LOD2_8568309,DEBYvAAAAABTyvpi,1000,09162000,31001_9998,1000,1,4.153,296.791
DEBY_LOD2_8568310,DEBYvAAAAABTzIj9,1000,09162000,31001_2000,1000,,4.054,87.135
DEBY_LOD2_8568311,DEBYvAAAAABTzHq9,1000,09162000,31001_2000,1000,,2.89,33.091
DEBY_LOD2_8568313,DEBYvAAAAABTy2rE,1000,09162000,31001_2000,1000,1,4.731,48.267
DEBY_LOD2_8568315,DEBYvAAAAABTy5fu,1000,09162000,31001_2000,9999,1,4.864,48.508
DEBY_LOD2_8568316,DEBYvAAAAABTy52s,1000,09162000,31001_2000,1000,,3.872,31.693
DEBY_LOD2_8568320,DEBYvAAAAABTywxi,1000,09162000,31001_2000,3100,,3.95,22.872
DEBY_LOD2_8568326,DEBYvAAAAABTMsw1,1000,09162000,31001_2000,1000,,2.5,10.838
DEBY_LOD2_8568327,DEBYvAAAAABTMtUy,1000,09162000,31001_2000,3200,,5.085,50.844
DEBY_LOD2_8568328,DEBYvAAAAABTMj4O,1000,09162000,31001_2000,1000,,4.092,8.523
DEBY_LOD2_8568329,DEBYvAAAAABTMj40,1000,09162000,31001_2000,1000,,2.52,9.702
DEBY_LOD2_8568330,DEBYvAAAAABSfp3w,1000,09162000,31001_2000,1000,,2.838,32.009
DEBY_LOD2_8568333,DEBYvAAAAABSe0XC,1000,09162000,31001_2000,1000,,3.036,32.904
DEBY_LOD2_8568398,DEBYvAAAAABTMTJ9,1000,09162000,31001_2000,2100,,15.72,218.966
DEBY_LOD2_8568401,DEBYvAAAAABTMpRI,1000,09162000,31001_2000,1000,,3.917,152.714
DEBY_LOD2_8568402,DEBYvAAAAABSlPL3,1000,09162000,31001_2000,1000,,2.969,45.296
DEBY_LOD2_8568403,DEBYvAAAAABTMLIY,1000,09162000,31001_2000,1000,,2.898,28.219
DEBY_LOD2_8568405,DEBYvAAAAABTMo6O,1000,09162000,31001_2000,1000,,6.309,76.422
DEBY_LOD2_8568407,DEBYvAAAAABTMozi,1000,09162000,31001_9998,1000,5,18.523,1122.307
DEBY_LOD2_8568408,DEBYvAAAAABTMLOV,1000,09162000,31001_9998,3100,2,12.345,456.717
DEBY_LOD2_8568409,DEBYvAAAAABTMMLy,1000,09162000,31001_2000,1000,,3.01,51.229
DEBY_LOD2_8568410,DEBYvAAAAABTMkJp,1000,09162000,31001_2000,1000,,2.708,46.097
DEBY_LOD2_8568411,DEBYvAAAAABSlCZN,1000,09162000,31001_2000,1000,,2.851,24.527
DEBY_LOD2_8568412,DEBYvAAAAABRVCRw,1000,09162000,51009_1610,1000,,2.441,16.693
DEBY_LOD2_8568413,DEBYvAAAAABSlSzt,1000,09162000,31001_2000,1000,,3.144,16.688
DEBY_LOD2_8568435,DEBYvAAAAABRThqJ,1000,09162000,51009_1610,2100,,3.585,102.385
DEBY_LOD2_8568436,DEBYvAAAAABSlKSx,1000,09162000,31001_2000,1000,,2.641,55.505
DEBY_LOD2_8568442,DEBYvAAAAABSk8wN,1000,09162000,31001_2000,1000,1,5.342,104.608
DEBY_LOD2_8568460,DEBYvAAAAABTyzz4,1000,09162000,31001_2000,1000,1,6.785,304.849
DEBY_LOD2_8568461,DEBYvAAAAABTyzzd,1000,09162000,31001_2000,2100,2,7.763,99.113
DEBY_LOD2_8568462,DEBYvAAAAABTyzkR,1000,09162000,31001_2000,1000,1,4.57,223.330
DEBY_LOD2_8568463,DEBYvAAAAABTyzlh,1000,09162000,31001_2000,1000,,23.548,11.047
DEBY_LOD2_8568464,DEBYvAAAAABUEfKG,1000,09162000,31001_2000,2100,7,22.217,394.282
DEBY_LOD2_8568590,DEBYvAAAAABUECFH,1000,09162000,31001_2000,1000,,2.652,57.079
DEBY_LOD2_8568591,DEBYvAAAAABUECIZ,1000,09162000,31001_2463,1000,,2.733,14.334
DEBY_LOD2_8568592,DEBYvAAAAABUECPh,1000,09162000,31001_2000,1000,,1.931,13.865
DEBY_LOD2_8568593,DEBYvAAAAABRTcwe,1000,09162000,51009_1610,1000,,2.714,45.108
DEBY_LOD2_8568594,DEBYvAAAAABUEDER,1000,09162000,31001_2000,1000,,2.865,44.376
DEBY_LOD2_8571388,DEBYvAAAAABTd07j,1000,09162000,31001_2000,3100,,2.694,10.955
DEBY_LOD2_8573423,DEBYvAAAAABUFOHc,1000,09162000,31001_9998,3500,3,16.86,285.091
DEBY_LOD2_8573551,DEBYvAAAAABTywgK,1000,09162000,31001_9998,1000,2,7.842,245.988
DEBY_LOD2_8573552,DEBYvAAAAABTdlnK,1000,09162000,31001_9998,1000,1,4.007,32.422
DEBY_LOD2_8573553,DEBYvAAAAABTdlpU,1000,09162000,31001_9998,1000,1,3.579,51.600
DEBY_LOD2_8573554,DEBYvAAAAABTdlvH,1000,09162000,31001_1000,2100,3,11.713,100.865
DEBY_LOD2_8573555,DEBYvAAAAABTdltq,1000,09162000,31001_1000,2100,,4.014,71.321
DEBY_LOD2_8573556,DEBYvAAAAABTdlxP,1000,09162000,31001_9998,1000,1,16.31,4.223
DEBY_LOD2_8573557,DEBYvAAAAABTdlwN,1000,09162000,31001_9998,1000,2,7.62,15.538
DEBY_LOD2_8573558,DEBYvAAAAABTdlw3,1000,09162000,31001_9998,2100,1,3.721,5.116
DEBY_LOD2_8573560,DEBYvAAAAABTzAzW,1000,09162000,31001_2000,1000,6,25.464,447.571
DEBY_LOD2_8573561,DEBYvAAAAABTzIgt,1000,09162000,31001_9998,3100,5,21.838,316.546
DEBY_LOD2_8573563,DEBYvAAAAABTzG4P,1000,09162000,31001_9998,1000,1,4.266,73.102
DEBY_LOD2_8573564,DEBYvAAAAABSlCrC,1000,09162000,31001_9998,3100,5,25.4,1481.277
DEBY_LOD2_8573565,DEBYvAAAAABSk89w,1000,09162000,31001_9998,3100,1,4.193,108.871
DEBY_LOD2_8573566,DEBYvAAAAABTyzzj,1000,09162000,31001_9998,2100,7,21.611,333.155
DEBY_LOD2_8573567,DEBYvAAAAABTyzkK,1000,09162000,31001_1000,1000,,3.43,6.266
DEBY_LOD2_8573568,DEBYvAAAAABUEi6L,1000,09162000,31001_1000,2100,5,21.784,269.741
DEBY_LOD2_8573570,DEBYvAAAAABUEjVc,1000,09162000,31001_9998,1000,1,6.547,323.253
DEBY_LOD2_8573571,DEBYvAAAAABUEjRx,1000,09162000,31001_9998,1000,,4.468,91.340
DEBY_LOD2_8573572,DEBYvAAAAABUEjXz,1000,09162000,31001_9998,1000,5,19.69,606.395
DEBY_LOD2_8573573,DEBYvAAAAABUEjUJ,1000,09162000,31001_9998,1000,6,22.336,440.731
DEBY_LOD2_8573574,DEBYvAAAAABUEjXY,1000,09162000,31001_9998,1000,8,25.56,568.439
DEBY_LOD2_8573575,DEBYvAAAAABUEjWQ,1000,09162000,31001_9998,1000,,22.276,110.084
DEBY_LOD2_8573576,DEBYvAAAAABUEjIj,1000,09162000,31001_1000,3100,5,22.003,202.359
DEBY_LOD2_8573577,DEBYvAAAAABSlO3N,1000,09162000,31001_9998,3100,7,27.363,1837.653
DEBY_LOD2_8573580,DEBYvAAAAABSk9CK,1000,09162000,31001_2000,2100,,4.501,33.449
DEBY_LOD2_8573581,DEBYvAAAAABSk9Dk,1000,09162000,31001_2000,1000,,2.361,6.195
DEBY_LOD2_8573584,DEBYvAAAAABSk8u6,1000,09162000,31001_2000,1000,,2.939,3.028
DEBY_LOD2_8573603,DEBYvAAAAABSlOgV,1000,09162000,31001_1000,2100,5,20.71,164.589
DEBY_LOD2_8573604,DEBYvAAAAABTMo4G,1000,09162000,31001_3020,1000,2,15.232,280.516
DEBY_LOD2_8573605,DEBYvAAAAABSlDCx,1000,09162000,31001_9998,1000,,23.141,177.743
DEBY_LOD2_8573606,DEBYvAAAAABSlCXF,1000,09162000,31001_9998,1000,7,29.172,1114.980
DEBY_LOD2_8573608,DEBYvAAAAABSlSI8,1000,09162000,31001_9998,1000,6,24.498,549.746
DEBY_LOD2_8573609,DEBYvAAAAABSlRZN,1000,09162000,31001_9998,3100,3,13.296,394.030
DEBY_LOD2_8573610,DEBYvAAAAABSlSzb,1000,09162000,31001_9998,3100,5,24.98,363.100
DEBY_LOD2_8573611,DEBYvAAAAABSlSWP,1000,09162000,31001_9998,1000,6,22.844,1750.585
DEBY_LOD2_8573612,DEBYvAAAAABSlQqR,1000,09162000,31001_1000,9999,10,38.616,1661.406
DEBY_LOD2_8573613,DEBYvAAAAABSlOT6,1000,09162000,31001_1000,1000,7,27.17,673.259
DEBY_LOD2_8573616,DEBYvAAAAABSlJoD,1000,09162000,31001_3000,1000,9,45.783,6899.541
DEBY_LOD2_8573817,DEBYvAAAAABTy62U,1000,09162000,31001_9998,1000,5,16.36,73.032
DEBY_LOD2_8573818,DEBYvAAAAABTy6xG,1000,09162000,31001_9998,1000,7,22.092,667.652
DEBY_LOD2_8573819,DEBYvAAAAABTdoKC,1000,09162000,31001_9998,3100,5,17.254,519.949
DEBY_LOD2_8573824,DEBYvAAAAABTzAQS,1000,09162000,31001_9998,3100,6,20.99,124.660
DEBY_LOD2_8573825,DEBYvAAAAABTzATV,1000,09162000,31001_9998,1000,6,22.148,205.477
DEBY_LOD2_8573826,DEBYvAAAAABTzAUZ,1000,09162000,31001_9998,2100,6,24.354,244.028
DEBY_LOD2_8573829,DEBYvAAAAABTyxd1,1000,09162000,31001_9998,3100,5,23.71,365.280
DEBY_LOD2_8573830,DEBYvAAAAABTyxVu,1000,09162000,31001_9998,1000,2,8.12,61.666
DEBY_LOD2_8573831,DEBYvAAAAABTyxBI,1000,09162000,31001_9998,3200,5,22.066,502.921
DEBY_LOD2_8573833,DEBYvAAAAABTy2vl,1000,09162000,31001_9998,1000,7,22.311,615.983
DEBY_LOD2_8573834,DEBYvAAAAABTy4l8,1000,09162000,31001_9998,3100,6,24.286,727.502
DEBY_LOD2_8573835,DEBYvAAAAABTMpjt,1000,09162000,31001_9998,3100,1,4.727,60.292
DEBY_LOD2_8573836,DEBYvAAAAABTMpkt,1000,09162000,31001_9998,2100,2,9.373,31.732
DEBY_LOD2_8573838,DEBYvAAAAABTMs6A,1000,09162000,31001_9998,1000,8,25.193,936.036
DEBY_LOD2_8573839,DEBYvAAAAABTMswq,1000,09162000,31001_9998,1000,3,9.541,86.863
DEBY_LOD2_8573840,DEBYvAAAAABSfpvZ,1000,09162000,31001_9998,3100,5,26.6,459.833
DEBY_LOD2_8573851,DEBYvAAAAABTMLmJ,1000,09162000,31001_1000,3100,7,26.959,399.743
DEBY_LOD2_8573852,DEBYvAAAAABTMo6w,1000,09162000,31001_3020,1000,4,20.609,3716.415
DEBY_LOD2_8573853,DEBYvAAAAABTMoum,1000,09162000,31001_9998,3100,,14.741,1678.105
DEBY_LOD2_9084988,DEBYvAAAAABTyxxn,1000,09162000,31001_9998,2100,5,26.16,402.445
DEBY_LOD2_9084989,DEBYvAAAAABTyxpf,1000,09162000,31001_9998,3100,,18.893,64.662
DEBY_LOD2_18272080,DEBYvAAAAABUE2q4,1000,09162000,31001_1000,3100,6,24.545,694.521
DEBY_LOD2_18272270,DEBYvAAAAABTd919,1000,09162000,31001_2000,3200,,4.15,35.266
